Category	Geneset.ID	Description	Number.of.Genes	enrich.status	enrich.fdr	enrich.pvalue	promoter.status	promoter.fdr	promoter.pvalue	enhancer.status	enhancer.fdr	enhancer.pvalue
Gene Ontology Biological Process	GO:2001257	regulation of cation channel activity	81	enriched	0.000339944246222557	1.02793763153167e-05	depleted	0.841713945587927	0.615657359464352	closer	0.298394370205633	0.076068505985604
Gene Ontology Biological Process	GO:1904062	regulation of cation transmembrane transport	134	enriched	0.000351461352166399	1.06957612502664e-05	depleted	0.807563219027696	0.548822381569697	closer	0.22960493743718	0.0474697401078474
Gene Ontology Biological Process	GO:0050803	regulation of synapse structure or activity	90	enriched	0.000425490347280359	1.30311058093229e-05	depleted	0.340111043664316	0.0607227725035268	closer	4.22913899368669e-05	5.58519035872393e-07
Gene Ontology Biological Process	GO:0046879	hormone secretion	160	enriched	0.000445373619603763	1.38135075109218e-05	depleted	0.944833134029869	0.80742284694001	closer	0.690233916303504	0.418242341982314
Gene Ontology Biological Process	GO:0030814	regulation of cAMP metabolic process	75	enriched	0.000445373619603763	1.4107613480147e-05	depleted	0.619679335415912	0.284934780383342	closer	0.709114638984054	0.443422058628723
Gene Ontology Biological Process	GO:0052652	cyclic purine nucleotide metabolic process	76	enriched	0.000445373619603763	1.41580293884507e-05	depleted	0.596215329856491	0.261747431994395	closer	0.799380396251507	0.575199916121933
Gene Ontology Biological Process	GO:0021537	telencephalon development	154	enriched	0.000456682201669951	1.46945620231076e-05	depleted	0.30406832672221	0.0472287627893136	closer	0.0248065296576242	0.00136823740974272
Gene Ontology Biological Process	GO:0007193	adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway	47	enriched	0.000461480495254845	1.49384071927814e-05	depleted	0.730814857550595	0.434138661773443	closer	0.396644595210489	0.135886786939465
Gene Ontology Biological Process	GO:0021761	limbic system development	69	enriched	0.000480396073632049	1.56438341481264e-05	depleted	0.547752731394685	0.208394581926774	closer	0.202327606591139	0.0374869948898712
Gene Ontology Biological Process	GO:0009190	cyclic nucleotide biosynthetic process	76	enriched	0.000482719269635896	1.58130561287975e-05	depleted	0.596215329856491	0.261747431994395	closer	0.799380396251507	0.575199916121933
Gene Ontology Biological Process	GO:2000311	regulation of AMPA receptor activity	23	enriched	0.000490616851936602	1.6166866607719e-05	depleted	0.404737861931391	0.0926221489006604	closer	0.0978640143966946	0.0110617316719511
Gene Ontology Biological Process	GO:0060291	long-term synaptic potentiation	42	enriched	0.000515842753253943	1.71980914052487e-05	depleted	0.764884296426561	0.485674756232112	closer	0.503380287851867	0.216159016032516
Gene Ontology Biological Process	GO:0006140	regulation of nucleotide metabolic process	111	enriched	0.000548620777500597	1.83972464639665e-05	depleted	0.664522478418378	0.348046386311429	closer	0.920219359886127	0.809771590530985
Gene Ontology Biological Process	GO:0030800	negative regulation of cyclic nucleotide metabolic process	29	enriched	0.000565787370461363	1.90825746191659e-05	enriched	0.802453745731792	0.540104120891032	farther	0.728100135730784	0.470175364401798
Gene Ontology Biological Process	GO:0007616	long-term memory	30	enriched	0.000654671566209376	2.23342112139659e-05	depleted	0.443939195016023	0.115499379257999	closer	0.229972326319973	0.0476112837166617
Gene Ontology Biological Process	GO:0042220	response to cocaine	35	enriched	0.000722822477345177	2.49394070493199e-05	depleted	0.605362168398139	0.270106331100275	farther	0.935529071347035	0.843854189694341
Gene Ontology Biological Process	GO:0042596	fear response	30	enriched	0.000804842189266599	2.80813324419438e-05	depleted	0.621022049268097	0.288633075960347	closer	0.139909100464693	0.0203066339079767
Gene Ontology Biological Process	GO:0051962	positive regulation of nervous system development	262	enriched	0.000822642638502001	2.8861856477779e-05	depleted	0.342599147129537	0.0621820441561463	closer	9.50652746171867e-06	8.5174705762737e-08
Gene Ontology Biological Process	GO:0048588	developmental cell growth	131	enriched	0.000873433951569141	3.08304123128514e-05	enriched	0.76368907695062	0.483116689609531	closer	0.126929924473993	0.0172066590178379
Gene Ontology Biological Process	GO:0021543	pallium development	102	enriched	0.000939131333663002	3.38725097383096e-05	depleted	0.360750828281419	0.0702334364154634	closer	0.152838314539494	0.0239435912466213
Gene Ontology Biological Process	GO:0033500	carbohydrate homeostasis	100	enriched	0.000939131333663002	3.45871202550824e-05	enriched	0.951634430708122	0.826336819994371	farther	0.979113004295523	0.952820925371243
Gene Ontology Biological Process	GO:0042593	glucose homeostasis	100	enriched	0.000939131333663002	3.45871202550824e-05	enriched	0.951634430708122	0.826336819994371	farther	0.979113004295523	0.952820925371243
Gene Ontology Biological Process	GO:0060284	regulation of cell development	394	enriched	0.00097694887954219	3.63586324621245e-05	depleted	0.444202313934156	0.120920902299519	closer	0.0016251298876769	4.41868681830968e-05
Gene Ontology Biological Process	GO:0019226	transmission of nerve impulse	57	enriched	0.00114114156257891	4.29117005505541e-05	depleted	0.896923515046582	0.723427614614016	closer	0.268777571973005	0.0630941444390052
Gene Ontology Biological Process	GO:0048791	calcium ion-regulated exocytosis of neurotransmitter	26	enriched	0.00119532295775769	4.55414892688198e-05	enriched	0.735828380316383	0.440469693627434	closer	0.491921407494326	0.206400985527217
Gene Ontology Biological Process	GO:0031344	regulation of cell projection organization	310	enriched	0.00119532295775769	4.56442377744262e-05	depleted	0.40146028982757	0.0911474505441222	closer	0.01670423157966	0.000752647451249005
Gene Ontology Biological Process	GO:0009914	hormone transport	160	enriched	0.00121212215794835	4.67465924444194e-05	depleted	0.944833134029869	0.80742284694001	closer	0.690233916303504	0.418242341982314
Gene Ontology Biological Process	GO:0001662	behavioral fear response	29	enriched	0.00121212215794835	4.69905856928996e-05	depleted	0.727085928903853	0.425973971341857	closer	0.141435693428761	0.0211782714378665
Gene Ontology Biological Process	GO:0002209	behavioral defense response	29	enriched	0.00121212215794835	4.69905856928996e-05	depleted	0.727085928903853	0.425973971341857	closer	0.141435693428761	0.0211782714378665
Gene Ontology Biological Process	GO:0051963	regulation of synapse assembly	71	enriched	0.00134230112895387	5.28178191854304e-05	depleted	0.322110389089255	0.0522932605963139	closer	0.000120988019217694	1.97378007657532e-06
Gene Ontology Biological Process	GO:0045956	positive regulation of calcium ion-dependent exocytosis	12	enriched	0.00148148827219237	5.93450415308683e-05	enriched	0.879259740688319	0.684772994565843	farther	0.525867944883344	0.237827716013439
Gene Ontology Biological Process	GO:0002790	peptide secretion	244	enriched	0.00148148827219237	5.9443316988529e-05	depleted	0.507990407383166	0.174628132533942	farther	0.988172768233627	0.969940798340018
Gene Ontology Biological Process	GO:0035725	sodium ion transmembrane transport	71	enriched	0.00160008486057505	6.48222011746822e-05	depleted	0.649851854044162	0.327383191158955	closer	0.303500685083942	0.078571841758962
Gene Ontology Biological Process	GO:0050954	sensory perception of mechanical stimulus	84	enriched	0.00164708060972766	6.70453436795521e-05	depleted	0.53938743030143	0.200271029181061	closer	0.0967604396702073	0.0107253019088467
Gene Ontology Biological Process	GO:0060359	response to ammonium ion	71	enriched	0.00170395524265263	6.96907455320227e-05	depleted	0.69691210390568	0.387401091759992	closer	0.959759341559873	0.897875460923268
Gene Ontology Biological Process	GO:0051953	negative regulation of amine transport	25	enriched	0.00182459456396509	7.53321655601014e-05	depleted	0.751629980693467	0.466689780527532	closer	0.924191088125413	0.818302428326904
Gene Ontology Biological Process	GO:0086010	membrane depolarization during action potential	32	enriched	0.00183629489403068	7.61711780039862e-05	depleted	0.944034609136657	0.804471278645672	closer	0.0552986548158618	0.00469246191972623
Gene Ontology Biological Process	GO:0051588	regulation of neurotransmitter transport	41	enriched	0.0019152644382161	7.98181535600817e-05	depleted	0.945137439887011	0.809798641281209	closer	0.490524987707403	0.202849046578556
Gene Ontology Biological Process	GO:0030802	regulation of cyclic nucleotide biosynthetic process	73	enriched	0.00213550345292472	8.98244328909992e-05	depleted	0.665638176300973	0.350695932714707	closer	0.74644362257447	0.494132002848508
Gene Ontology Biological Process	GO:0006814	sodium ion transport	93	enriched	0.00213688568300319	9.19535998501083e-05	depleted	0.854598734694979	0.63620914581719	closer	0.514264149744187	0.225075878688632
Gene Ontology Biological Process	GO:0030803	negative regulation of cyclic nucleotide biosynthetic process	26	enriched	0.00219711797608041	9.4971372100394e-05	enriched	0.584508600282238	0.24566285084338	farther	0.665723528656686	0.382574465196181
Gene Ontology Biological Process	GO:0046068	cGMP metabolic process	30	enriched	0.00225048714315424	9.77614885456875e-05	depleted	0.401304895165129	0.0903558537233587	closer	0.571911602129312	0.276459113944428
Gene Ontology Biological Process	GO:0032412	regulation of ion transmembrane transporter activity	101	enriched	0.00225048714315424	9.81507282825554e-05	enriched	0.964833043685643	0.875051595903208	closer	0.588884196885844	0.29313513612623
Gene Ontology Biological Process	GO:0051591	response to cAMP	48	enriched	0.00238554713179186	0.000104503518469657	depleted	0.947395657245189	0.814807801518109	farther	0.894550189041524	0.752127730459738
Gene Ontology Biological Process	GO:0015872	dopamine transport	28	enriched	0.002640021810199	0.000117698200493462	depleted	0.407078938704162	0.0942509701013708	closer	0.544957006570113	0.254856568619311
Gene Ontology Biological Process	GO:0009306	protein secretion	228	enriched	0.00266468098000326	0.000119314073731489	depleted	0.437142568818669	0.110353665314029	closer	0.91686094443208	0.803611078310736
Gene Ontology Biological Process	GO:0050801	ion homeostasis	282	enriched	0.00283484426215526	0.000128581809913613	depleted	0.119468469033458	0.00903484640741686	closer	0.843124310832614	0.644501318204927
Gene Ontology Biological Process	GO:0021766	hippocampus development	51	enriched	0.00290219322409816	0.000133819683215697	depleted	0.562505113168174	0.224475789827336	closer	0.249432796625414	0.0543530001580335
Gene Ontology Biological Process	GO:0030809	negative regulation of nucleotide biosynthetic process	27	enriched	0.00290219322409816	0.000133886797312534	enriched	0.515009953557728	0.182255800900301	farther	0.613578743013817	0.320013156319097
Gene Ontology Biological Process	GO:1900372	negative regulation of purine nucleotide biosynthetic process	27	enriched	0.00290219322409816	0.000133886797312534	enriched	0.515009953557728	0.182255800900301	farther	0.613578743013817	0.320013156319097
Gene Ontology Biological Process	GO:0048488	synaptic vesicle endocytosis	20	enriched	0.00311043990283063	0.000145905496508047	enriched	0.996799759102692	0.991253501867772	closer	0.627426857407463	0.336719429194404
Gene Ontology Biological Process	GO:0008542	visual learning	28	enriched	0.00350073565109539	0.000165570749925814	depleted	0.462519703441321	0.142494907479958	closer	0.491921407494326	0.206732470088711
Gene Ontology Biological Process	GO:1990138	neuron projection extension	100	enriched	0.0035379765771975	0.000168118538210903	enriched	0.623954058382593	0.293726509054367	closer	0.275424624832435	0.0669396869699108
Gene Ontology Biological Process	GO:0015850	organic hydroxy compound transport	102	enriched	0.00362694839927997	0.000173649206168279	depleted	0.735204633128564	0.438955800931326	closer	0.913176264134929	0.795415720459343
Gene Ontology Biological Process	GO:0022898	regulation of transmembrane transporter activity	102	enriched	0.0036770574630827	0.000176761048816536	enriched	0.91607807781091	0.754250052042878	closer	0.64402079851258	0.357578063547069
Gene Ontology Biological Process	GO:1900371	regulation of purine nucleotide biosynthetic process	78	enriched	0.00371293076730286	0.000179205226024115	depleted	0.697538332576233	0.390226505620018	closer	0.836962337446755	0.63442687959889
Gene Ontology Biological Process	GO:0030817	regulation of cAMP biosynthetic process	65	enriched	0.00405809631797644	0.000199011120071339	depleted	0.58724448058032	0.248855218938226	closer	0.682829009325431	0.408716062680322
Gene Ontology Biological Process	GO:0030808	regulation of nucleotide biosynthetic process	78	enriched	0.00409042287307389	0.000201389302143975	depleted	0.697538332576233	0.390226505620018	closer	0.836962337446755	0.63442687959889
Gene Ontology Biological Process	GO:0014074	response to purine-containing compound	70	enriched	0.00417422579086148	0.000207133514723888	depleted	0.930849863518317	0.776700981717921	farther	0.681313154142775	0.40690320432634
Gene Ontology Biological Process	GO:0001963	synaptic transmission, dopaminergic	19	enriched	0.00439085809601079	0.000219431891801483	depleted	0.679816451506355	0.368448125258922	farther	0.853924164550764	0.667019419270378
Gene Ontology Biological Process	GO:0015696	ammonium transport	48	enriched	0.00439085809601079	0.000219585460122269	depleted	0.969453933953344	0.887458552155008	farther	0.867299507977169	0.686486398428881
Gene Ontology Biological Process	GO:0010769	regulation of cell morphogenesis involved in differentiation	167	enriched	0.00465788779136314	0.000234875715771233	depleted	0.419128068690669	0.102062151007973	closer	0.0150602697572378	0.00066980030576956
Gene Ontology Biological Process	GO:0051412	response to corticosterone	21	enriched	0.00465788779136314	0.000235648132108118	depleted	0.232408124332806	0.0284899843627314	closer	0.724016184679655	0.462293583238913
Gene Ontology Biological Process	GO:0032409	regulation of transporter activity	106	enriched	0.00498759924163986	0.000253295406340307	enriched	0.891556835654972	0.708005547988647	closer	0.660343046133887	0.37621486993187
Gene Ontology Biological Process	GO:0030815	negative regulation of cAMP metabolic process	28	enriched	0.00528457656679934	0.00026940175170929	enriched	0.829660171027395	0.587497214934466	farther	0.77432444730824	0.536868960359374
